datetime,symbol,direction,offset,size,volume,price,pnl,totalPnl
2019-11-07 21:15:00,RB,空,平仓,10,30.0,183.0,600.0,93900.0
2019-11-08 13:37:00,RB,多,开仓,10,30,169.0,,
2019-11-08 13:42:00,RB,空,平仓,10,30.0,172.0,900.0,94800.0
2019-11-08 14:02:00,RB,空,开仓,10,30,179.0,,
2019-11-08 14:18:00,RB,多,平仓,10,30.0,179.0,,
2019-11-08 21:03:00,RB,多,开仓,10,30,172.0,,
2019-11-08 21:34:00,RB,空,平仓,10,30.0,158.0,-4200.0,90600.0
2019-11-08 21:56:00,RB,多,开仓,10,30,150.0,,
2019-11-08 21:59:00,RB,空,平仓,10,30.0,153.0,900.0,91500.0
2019-11-08 22:51:00,RB,多,开仓,10,30,147.0,,
2019-11-08 22:58:00,RB,空,平仓,10,30.0,150.0,900.0,92400.0
2019-11-11 09:49:00,RB,空,开仓,10,30,156.0,,
2019-11-11 09:53:00,RB,多,平仓,10,30.0,153.0,900.0,93300.0
2019-11-12 09:45:00,RB,多,开仓,10,30,158.0,,
2019-11-12 09:59:00,RB,空,平仓,10,30.0,158.0,,
2019-11-12 10:05:00,RB,空,开仓,10,30,163.0,,
2019-11-12 10:41:00,RB,多,平仓,10,30.0,169.0,-1800.0,91500.0
2019-11-12 10:50:00,RB,空,开仓,10,30,174.0,,
2019-11-12 11:12:00,RB,多,平仓,10,30.0,179.0,-1500.0,90000.0
2019-11-13 10:35:00,RB,多,开仓,10,30,180.0,,
2019-11-13 10:45:00,RB,空,平仓,10,30.0,181.0,300.0,90300.0
2019-11-13 11:08:00,RB,多,开仓,10,30,175.0,,
2019-11-13 11:18:00,RB,空,平仓,10,30.0,177.0,600.0,90900.0
2019-11-13 21:03:00,RB,多,开仓,10,30,174.0,,
2019-11-13 21:30:00,RB,空,平仓,10,30.0,174.0,,
2019-11-14 10:31:00,RB,空,开仓,10,30,177.0,,
2019-11-14 10:34:00,RB,多,平仓,10,30.0,172.0,1500.0,92400.0
2019-11-14 10:57:00,RB,多,开仓,10,30,164.0,,
2019-11-14 11:07:00,RB,空,平仓,10,30.0,164.0,,
2019-11-14 13:34:00,RB,多,开仓,10,30,157.0,,
2019-11-14 13:51:00,RB,空,平仓,10,30.0,157.0,,
2019-11-14 13:59:00,RB,空,开仓,10,30,163.0,,
2019-11-14 14:16:00,RB,多,平仓,10,30.0,167.0,-1200.0,91200.0
2019-11-14 15:00:00,RB,空,开仓,10,30,178.0,,
2019-11-14 21:01:00,RB,多,平仓,10,30.0,174.0,1200.0,92400.0
2019-11-14 21:05:00,RB,多,开仓,10,30,170.0,,
2019-11-14 21:28:00,RB,空,平仓,10,30.0,165.0,-1500.0,90900.0
2019-11-14 21:46:00,RB,空,开仓,10,30,168.0,,
2019-11-14 22:05:00,RB,多,平仓,10,30.0,169.0,-300.0,90600.0
2019-11-15 09:02:00,RB,多,开仓,10,30,165.0,,
2019-11-15 09:11:00,RB,空,平仓,10,30.0,166.0,300.0,90900.0
2019-11-15 09:16:00,RB,空,开仓,10,30,169.0,,
2019-11-15 09:33:00,RB,多,平仓,10,30.0,172.0,-900.0,90000.0
2019-11-15 13:54:00,RB,空,开仓,10,30,183.0,,
2019-11-15 13:57:00,RB,多,平仓,10,30.0,179.0,1200.0,91200.0
2019-11-15 21:24:00,RB,空,开仓,10,30,193.0,,
2019-11-15 21:35:00,RB,多,平仓,10,30.0,192.0,300.0,91500.0
2019-11-15 21:59:00,RB,空,开仓,10,30,199.0,,
2019-11-15 22:10:00,RB,多,平仓,10,30.0,198.0,300.0,91800.0
2019-11-15 22:37:00,RB,多,开仓,10,30,194.0,,
2019-11-15 22:49:00,RB,空,平仓,10,30.0,195.0,300.0,92100.0
2019-11-18 09:02:00,RB,空,开仓,10,30,199.0,,
2019-11-18 09:19:00,RB,多,平仓,10,30.0,205.0,-1800.0,90300.0
2019-11-18 09:30:00,RB,空,开仓,10,30,213.0,,
2019-11-18 10:14:00,RB,多,平仓,10,30.0,225.0,-3600.0,86700.0
2019-11-18 10:32:00,RB,多,开仓,10,30,220.0,,
2019-11-18 10:41:00,RB,空,平仓,10,30.0,220.0,,
2019-11-18 21:05:00,RB,空,开仓,10,30,229.0,,
2019-11-18 21:21:00,RB,多,平仓,10,30.0,238.0,-2700.0,84000.0
2019-11-18 22:26:00,RB,多,开仓,10,30,238.0,,
2019-11-18 22:43:00,RB,空,平仓,10,30.0,231.0,-2100.0,81900.0
2019-11-18 22:51:00,RB,空,开仓,10,30,235.0,,
2019-11-19 09:11:00,RB,多,平仓,10,30.0,236.0,-300.0,81600.0
2019-11-19 09:29:00,RB,空,开仓,10,30,242.0,,
2019-11-19 09:43:00,RB,多,平仓,10,30.0,242.0,,
2019-11-19 10:11:00,RB,空,开仓,10,30,250.0,,
2019-11-19 10:36:00,RB,多,平仓,10,30.0,249.0,300.0,81900.0
2019-11-19 10:41:00,RB,多,开仓,10,30,245.0,,
2019-11-19 10:47:00,RB,空,平仓,10,30.0,249.0,1200.0,83100.0
2019-11-19 10:56:00,RB,空,开仓,10,30,254.0,,
2019-11-19 11:08:00,RB,多,平仓,10,30.0,253.0,300.0,83400.0
2019-11-19 14:45:00,RB,空,开仓,10,30,269.0,,
2019-11-19 14:50:00,RB,多,平仓,10,30.0,266.0,900.0,84300.0
2019-11-19 14:56:00,RB,空,开仓,10,30,274.0,,
2019-11-19 14:58:00,RB,多,平仓,10,30.0,268.0,1800.0,86100.0
2019-11-19 21:01:00,RB,多,开仓,10,30,264.0,,
2019-11-19 21:15:00,RB,空,平仓,10,30.0,264.0,,
2019-11-19 21:47:00,RB,多,开仓,10,30,262.0,,
2019-11-19 21:48:00,RB,空,平仓,10,30.0,266.0,1200.0,87300.0
2019-11-19 21:50:00,RB,多,开仓,10,30,261.0,,
2019-11-19 21:56:00,RB,空,平仓,10,30.0,264.0,900.0,88200.0
2019-11-19 22:03:00,RB,空,开仓,10,30,269.0,,
2019-11-19 22:16:00,RB,多,平仓,10,30.0,269.0,,
2019-11-20 09:03:00,RB,空,开仓,10,30,269.0,,
2019-11-20 09:23:00,RB,多,平仓,10,30.0,270.0,-300.0,87900.0
2019-11-20 10:56:00,RB,空,开仓,10,30,277.0,,
2019-11-20 11:05:00,RB,多,平仓,10,30.0,276.0,300.0,88200.0
2019-11-20 11:16:00,RB,多,开仓,10,30,271.0,,
2019-11-20 11:19:00,RB,空,平仓,10,30.0,275.0,1200.0,89400.0
2019-11-20 13:36:00,RB,空,开仓,10,30,277.0,,
2019-11-20 13:53:00,RB,多,平仓,10,30.0,279.0,-600.0,88800.0
2019-11-20 14:14:00,RB,多,开仓,10,30,276.0,,
2019-11-20 14:21:00,RB,空,平仓,10,30.0,279.0,900.0,89700.0
2019-11-20 21:01:00,RB,空,开仓,10,30,284.0,,
2019-11-20 21:07:00,RB,多,平仓,10,30.0,281.0,900.0,90600.0
2019-11-20 21:40:00,RB,多,开仓,10,30,272.0,,
2019-11-20 21:53:00,RB,空,平仓,10,30.0,273.0,300.0,90900.0
2019-11-20 22:43:00,RB,多,开仓,10,30,269.0,,
2019-11-21 09:07:00,RB,空,平仓,10,30.0,262.0,-2100.0,88800.0
2019-11-21 09:24:00,RB,多,开仓,10,30,254.0,,
2019-11-21 09:40:00,RB,空,平仓,10,30.0,251.0,-900.0,87900.0
2019-11-21 11:00:00,RB,空,开仓,10,30,252.0,,
2019-11-21 11:04:00,RB,多,平仓,10,30.0,249.0,900.0,88800.0
2019-11-21 13:33:00,RB,多,开仓,10,30,246.0,,
2019-11-21 13:39:00,RB,空,平仓,10,30.0,249.0,900.0,89700.0
2019-11-21 13:47:00,RB,空,开仓,10,30,253.0,,
2019-11-21 13:55:00,RB,多,平仓,10,30.0,250.0,900.0,90600.0
2019-11-21 21:03:00,RB,空,开仓,10,30,259.0,,
2019-11-21 21:10:00,RB,多,平仓,10,30.0,256.0,900.0,91500.0
2019-11-21 22:57:00,RB,多,开仓,10,30,250.0,,
2019-11-22 09:08:00,RB,空,平仓,10,30.0,250.0,,
2019-11-22 09:09:00,RB,多,开仓,10,30,246.0,,
2019-11-22 09:22:00,RB,空,平仓,10,30.0,247.0,300.0,91800.0
2019-11-22 09:58:00,RB,空,开仓,10,30,248.0,,
2019-11-22 10:04:00,RB,多,平仓,10,30.0,245.0,900.0,92700.0
2019-11-22 10:49:00,RB,空,开仓,10,30,248.0,,
2019-11-22 11:23:00,RB,多,平仓,10,30.0,257.0,-2700.0,90000.0
2019-11-22 21:01:00,RB,空,开仓,10,30,264.0,,
2019-11-22 21:18:00,RB,多,平仓,10,30.0,266.0,-600.0,89400.0
2019-11-22 21:24:00,RB,多,开仓,10,30,262.0,,
2019-11-22 21:30:00,RB,空,平仓,10,30.0,264.0,600.0,90000.0
2019-11-22 22:18:00,RB,多,开仓,10,30,258.0,,
2019-11-22 22:25:00,RB,空,平仓,10,30.0,260.0,600.0,90600.0
2019-11-22 22:30:00,RB,空,开仓,10,30,265.0,,
2019-11-22 22:47:00,RB,多,平仓,10,30.0,266.0,-300.0,90300.0
2019-11-22 22:59:00,RB,空,开仓,10,30,273.0,,
2019-11-25 09:09:00,RB,多,平仓,10,30.0,275.0,-600.0,89700.0
2019-11-25 09:28:00,RB,空,开仓,10,30,283.0,,
2019-11-25 10:01:00,RB,多,平仓,10,30.0,296.0,-3900.0,85800.0
2019-11-25 10:37:00,RB,多,开仓,10,30,290.0,,
2019-11-25 10:49:00,RB,空,平仓,10,30.0,292.0,600.0,86400.0
2019-11-25 14:08:00,RB,多,开仓,10,30,290.0,,
2019-11-25 14:23:00,RB,空,平仓,10,30.0,290.0,,
2019-11-25 14:59:00,RB,多,开仓,10,30,286.0,,
2019-11-25 21:22:00,RB,空,平仓,10,30.0,273.0,-3900.0,82500.0
2019-11-25 22:00:00,RB,空,开仓,10,30,278.0,,
2019-11-25 22:04:00,RB,多,平仓,10,30.0,275.0,900.0,83400.0
2019-11-25 22:50:00,RB,多,开仓,10,30,273.0,,
2019-11-25 23:00:00,RB,空,平仓,10,30.0,273.0,,
2019-11-26 10:54:00,RB,多,开仓,10,30,262.0,,
2019-11-26 11:17:00,RB,空,平仓,10,30.0,259.0,-900.0,82500.0
2019-11-26 11:23:00,RB,多,开仓,10,30,253.0,,
2019-11-26 13:35:00,RB,空,平仓,10,30.0,252.0,-300.0,82200.0
2019-11-26 13:44:00,RB,空,开仓,10,30,261.0,,
2019-11-26 13:52:00,RB,多,平仓,10,30.0,256.0,1500.0,83700.0
2019-11-26 14:31:00,RB,多,开仓,10,30,250.0,,
2019-11-26 14:34:00,RB,空,平仓,10,30.0,254.0,1200.0,84900.0
2019-11-26 21:05:00,RB,多,开仓,10,30,249.0,,
2019-11-26 21:22:00,RB,空,平仓,10,30.0,246.0,-900.0,84000.0
2019-11-26 21:28:00,RB,空,开仓,10,30,252.0,,
2019-11-26 21:40:00,RB,多,平仓,10,30.0,252.0,,
2019-11-27 13:40:00,RB,多,开仓,10,30,246.0,,
2019-11-27 13:43:00,RB,空,平仓,10,30.0,250.0,1200.0,85200.0
2019-11-27 14:53:00,RB,多,开仓,10,30,240.0,,
2019-11-27 14:56:00,RB,空,平仓,10,30.0,244.0,1200.0,86400.0
2019-11-27 14:58:00,RB,多,开仓,10,30,239.0,,
2019-11-27 21:50:00,RB,空,平仓,10,30.0,207.0,-9600.0,76800.0
2019-11-27 22:44:00,RB,空,开仓,10,30,212.0,,
2019-11-27 22:45:00,RB,多,平仓,10,30.0,208.0,1200.0,78000.0
2019-11-28 09:23:00,RB,多,开仓,10,30,207.0,,
2019-11-28 09:33:00,RB,空,平仓,10,30.0,208.0,300.0,78300.0
2019-11-28 10:57:00,RB,多,开仓,10,30,199.0,,
2019-11-28 11:01:00,RB,空,平仓,10,30.0,202.0,900.0,79200.0
2019-11-28 13:33:00,RB,空,开仓,10,30,207.0,,
2019-11-28 13:38:00,RB,多,平仓,10,30.0,204.0,900.0,80100.0
2019-11-28 13:44:00,RB,多,开仓,10,30,199.0,,
2019-11-28 14:06:00,RB,空,平仓,10,30.0,195.0,-1200.0,78900.0
2019-11-28 14:51:00,RB,多,开仓,10,30,187.0,,
2019-11-28 14:53:00,RB,空,平仓,10,30.0,191.0,1200.0,80100.0
2019-11-28 14:54:00,RB,空,开仓,10,30,197.0,,
2019-11-28 21:09:00,RB,多,平仓,10,30.0,197.0,,
2019-11-28 21:12:00,RB,多,开仓,10,30,190.0,,
2019-11-28 21:16:00,RB,空,平仓,10,30.0,197.0,2100.0,82200.0
2019-11-28 21:38:00,RB,多,开仓,10,30,190.0,,
2019-11-28 21:47:00,RB,空,平仓,10,30.0,192.0,600.0,82800.0
2019-11-28 22:02:00,RB,空,开仓,10,30,198.0,,
2019-11-28 22:06:00,RB,多,平仓,10,30.0,195.0,900.0,83700.0
2019-11-29 10:10:00,RB,空,开仓,10,30,200.0,,
2019-11-29 10:35:00,RB,多,平仓,10,30.0,198.0,600.0,84300.0
2019-11-29 10:42:00,RB,多,开仓,10,30,195.0,,
2019-11-29 11:00:00,RB,空,平仓,10,30.0,195.0,,
2019-11-29 14:09:00,RB,多,开仓,10,30,185.0,,
2019-11-29 14:17:00,RB,空,平仓,10,30.0,187.0,600.0,84900.0
2019-11-29 14:53:00,RB,空,开仓,10,30,192.0,,
2019-11-29 21:01:00,RB,多,平仓,10,30.0,189.0,900.0,85800.0
2019-11-29 21:02:00,RB,多,开仓,10,30,182.0,,
2019-11-29 21:24:00,RB,空,平仓,10,30.0,181.0,-300.0,85500.0
2019-11-29 22:59:00,RB,多,开仓,10,30,169.0,,
2019-12-02 09:01:00,RB,空,平仓,10,30.0,173.0,1200.0,86700.0
2019-12-02 09:02:00,RB,空,开仓,10,30,179.0,,
2019-12-02 09:28:00,RB,多,平仓,10,30.0,191.0,-3600.0,83100.0
2019-12-02 09:54:00,RB,空,开仓,10,30,195.0,,
2019-12-02 09:55:00,RB,多,平仓,10,30.0,191.0,1200.0,84300.0
2019-12-02 10:01:00,RB,空,开仓,10,30,197.0,,
2019-12-02 10:07:00,RB,多,平仓,10,30.0,195.0,600.0,84900.0
2019-12-02 13:42:00,RB,空,开仓,10,30,196.0,,
2019-12-02 14:02:00,RB,多,平仓,10,30.0,199.0,-900.0,84000.0
2019-12-02 14:19:00,RB,空,开仓,10,30,204.0,,
2019-12-02 14:27:00,RB,多,平仓,10,30.0,203.0,300.0,84300.0
2019-12-02 21:02:00,RB,多,开仓,10,30,201.0,,
2019-12-02 21:05:00,RB,空,平仓,10,30.0,205.0,1200.0,85500.0
2019-12-02 21:16:00,RB,多,开仓,10,30,196.0,,
2019-12-02 21:28:00,RB,空,平仓,10,30.0,198.0,600.0,86100.0
2019-12-03 09:34:00,RB,多,开仓,10,30,191.0,,
2019-12-03 09:43:00,RB,空,平仓,10,30.0,192.0,300.0,86400.0
2019-12-03 09:59:00,RB,空,开仓,10,30,194.0,,
2019-12-03 10:34:00,RB,多,平仓,10,30.0,196.0,-600.0,85800.0
2019-12-03 21:04:00,RB,空,开仓,10,30,198.0,,
2019-12-03 21:12:00,RB,多,平仓,10,30.0,195.0,900.0,86700.0
2019-12-03 21:22:00,RB,多,开仓,10,30,190.0,,
2019-12-03 21:28:00,RB,空,平仓,10,30.0,194.0,1200.0,87900.0
2019-12-03 22:54:00,RB,空,开仓,10,30,201.0,,
2019-12-04 09:10:00,RB,多,平仓,10,30.0,203.0,-600.0,87300.0
2019-12-04 13:36:00,RB,多,开仓,10,30,195.0,,
2019-12-04 13:46:00,RB,空,平仓,10,30.0,196.0,300.0,87600.0
2019-12-04 14:34:00,RB,空,开仓,10,30,198.0,,
2019-12-04 14:41:00,RB,多,平仓,10,30.0,195.0,900.0,88500.0
2019-12-04 21:01:00,RB,多,开仓,10,30,191.0,,
2019-12-04 21:06:00,RB,空,平仓,10,30.0,194.0,900.0,89400.0
2019-12-05 09:12:00,RB,多,开仓,10,30,182.0,,
2019-12-05 09:47:00,RB,空,平仓,10,30.0,176.0,-1800.0,87600.0
2019-12-05 10:10:00,RB,空,开仓,10,30,180.0,,
2019-12-05 10:42:00,RB,多,平仓,10,30.0,180.0,,
2019-12-05 13:40:00,RB,空,开仓,10,30,180.0,,
2019-12-05 13:45:00,RB,多,平仓,10,30.0,177.0,900.0,88500.0
2019-12-05 14:57:00,RB,空,开仓,10,30,179.0,,
2019-12-05 21:13:00,RB,多,平仓,10,30.0,181.0,-600.0,87900.0
2019-12-05 21:54:00,RB,空,开仓,10,30,183.0,,
2019-12-05 22:08:00,RB,多,平仓,10,30.0,183.0,,
2019-12-05 22:37:00,RB,空,开仓,10,30,189.0,,
2019-12-05 22:49:00,RB,多,平仓,10,30.0,188.0,300.0,88200.0
2019-12-06 09:01:00,RB,多,开仓,10,30,182.0,,
2019-12-06 09:05:00,RB,空,平仓,10,30.0,186.0,1200.0,89400.0
2019-12-06 09:43:00,RB,空,开仓,10,30,190.0,,
2019-12-06 09:47:00,RB,多,平仓,10,30.0,187.0,900.0,90300.0
2019-12-06 09:55:00,RB,多,开仓,10,30,183.0,,
2019-12-06 10:04:00,RB,空,平仓,10,30.0,186.0,900.0,91200.0
2019-12-06 21:04:00,RB,多,开仓,10,30,172.0,,
2019-12-06 21:23:00,RB,空,平仓,10,30.0,167.0,-1500.0,89700.0
2019-12-06 22:45:00,RB,多,开仓,10,30,159.0,,
2019-12-06 22:53:00,RB,空,平仓,10,30.0,160.0,300.0,90000.0
2019-12-09 09:14:00,RB,多,开仓,10,30,145.0,,
2019-12-09 09:23:00,RB,空,平仓,10,30.0,148.0,900.0,90900.0
2019-12-09 09:38:00,RB,多,开仓,10,30,140.0,,
2019-12-09 10:03:00,RB,空,平仓,10,30.0,136.0,-1200.0,89700.0
2019-12-09 10:36:00,RB,空,开仓,10,30,141.0,,
2019-12-09 10:48:00,RB,多,平仓,10,30.0,142.0,-300.0,89400.0
2019-12-09 11:19:00,RB,空,开仓,10,30,146.0,,
2019-12-09 11:24:00,RB,多,平仓,10,30.0,144.0,600.0,90000.0
2019-12-09 13:34:00,RB,空,开仓,10,30,150.0,,
2019-12-09 13:55:00,RB,多,平仓,10,30.0,151.0,-300.0,89700.0
2019-12-09 14:10:00,RB,空,开仓,10,30,157.0,,
2019-12-09 14:21:00,RB,多,平仓,10,30.0,156.0,300.0,90000.0
2019-12-09 14:34:00,RB,多,开仓,10,30,154.0,,
2019-12-09 14:54:00,RB,空,平仓,10,30.0,149.0,-1500.0,88500.0
2019-12-09 15:00:00,RB,空,开仓,10,30,155.0,,
2019-12-09 21:24:00,RB,多,平仓,10,30.0,161.0,-1800.0,86700.0
2019-12-10 09:01:00,RB,空,开仓,10,30,171.0,,
2019-12-10 09:02:00,RB,多,平仓,10,30.0,166.0,1500.0,88200.0
2019-12-10 09:03:00,RB,多,开仓,10,30,162.0,,
2019-12-10 09:23:00,RB,空,平仓,10,30.0,162.0,,
2019-12-10 21:04:00,RB,多,开仓,10,30,172.0,,
2019-12-10 21:09:00,RB,空,平仓,10,30.0,175.0,900.0,89100.0
2019-12-10 21:33:00,RB,空,开仓,10,30,180.0,,
2019-12-10 21:57:00,RB,多,平仓,10,30.0,187.0,-2100.0,87000.0
2019-12-10 22:41:00,RB,空,开仓,10,30,192.0,,
2019-12-11 09:20:00,RB,多,平仓,10,30.0,201.0,-2700.0,84300.0
2019-12-11 11:23:00,RB,空,开仓,10,30,202.0,,
2019-12-11 13:34:00,RB,多,平仓,10,30.0,200.0,600.0,84900.0
2019-12-11 21:02:00,RB,空,开仓,10,30,206.0,,
2019-12-11 21:09:00,RB,多,平仓,10,30.0,203.0,900.0,85800.0
2019-12-11 21:37:00,RB,空,开仓,10,30,208.0,,
2019-12-11 21:43:00,RB,多,平仓,10,30.0,206.0,600.0,86400.0
2019-12-11 21:58:00,RB,多,开仓,10,30,200.0,,
2019-12-11 22:04:00,RB,空,平仓,10,30.0,203.0,900.0,87300.0
2019-12-11 22:46:00,RB,空,开仓,10,30,213.0,,
2019-12-11 22:50:00,RB,多,平仓,10,30.0,210.0,900.0,88200.0
2019-12-12 11:19:00,RB,空,开仓,10,30,222.0,,
2019-12-12 11:24:00,RB,多,平仓,10,30.0,218.0,1200.0,89400.0
2019-12-12 13:31:00,RB,空,开仓,10,30,223.0,,
2019-12-12 13:33:00,RB,多,平仓,10,30.0,219.0,1200.0,90600.0
2019-12-12 14:01:00,RB,空,开仓,10,30,221.0,,
2019-12-12 14:18:00,RB,多,平仓,10,30.0,222.0,-300.0,90300.0
2019-12-12 21:05:00,RB,多,开仓,10,30,216.0,,
2019-12-12 21:14:00,RB,空,平仓,10,30.0,217.0,300.0,90600.0
2019-12-12 21:52:00,RB,多,开仓,10,30,207.0,,
2019-12-12 22:00:00,RB,空,平仓,10,30.0,209.0,600.0,91200.0
2019-12-13 13:37:00,RB,多,开仓,10,30,202.0,,
2019-12-13 14:02:00,RB,空,平仓,10,30.0,200.0,-600.0,90600.0
2019-12-13 21:03:00,RB,多,开仓,10,30,195.0,,
2019-12-13 21:19:00,RB,空,平仓,10,30.0,191.0,-1200.0,89400.0
2019-12-13 22:13:00,RB,多,开仓,10,30,180.0,,
2019-12-13 22:18:00,RB,空,平仓,10,30.0,182.0,600.0,90000.0
2019-12-13 22:27:00,RB,空,开仓,10,30,186.0,,
2019-12-13 22:34:00,RB,多,平仓,10,30.0,183.0,900.0,90900.0
2019-12-16 09:08:00,RB,空,开仓,10,30,189.0,,
2019-12-16 09:23:00,RB,多,平仓,10,30.0,190.0,-300.0,90600.0
2019-12-16 09:47:00,RB,多,开仓,10,30,188.0,,
2019-12-16 09:51:00,RB,空,平仓,10,30.0,192.0,1200.0,91800.0
2019-12-16 09:53:00,RB,空,开仓,10,30,196.0,,
2019-12-16 10:39:00,RB,多,平仓,10,30.0,212.0,-4800.0,87000.0
2019-12-16 10:54:00,RB,空,开仓,10,30,221.0,,
2019-12-16 11:04:00,RB,多,平仓,10,30.0,217.0,1200.0,88200.0
2019-12-17 09:25:00,RB,空,开仓,10,30,216.0,,
2019-12-17 09:34:00,RB,多,平仓,10,30.0,215.0,300.0,88500.0
2019-12-17 10:01:00,RB,空,开仓,10,30,221.0,,
2019-12-17 10:06:00,RB,多,平仓,10,30.0,217.0,1200.0,89700.0
2019-12-17 10:11:00,RB,多,开仓,10,30,213.0,,
2019-12-17 10:50:00,RB,空,平仓,10,30.0,205.0,-2400.0,87300.0
2019-12-17 11:30:00,RB,多,开仓,10,30,202.0,,
2019-12-17 13:40:00,RB,空,平仓,10,30.0,204.0,600.0,87900.0
2019-12-17 13:54:00,RB,空,开仓,10,30,209.0,,
2019-12-17 14:02:00,RB,多,平仓,10,30.0,207.0,600.0,88500.0
2019-12-18 09:14:00,RB,多,开仓,10,30,207.0,,
2019-12-18 09:47:00,RB,空,平仓,10,30.0,203.0,-1200.0,87300.0
2019-12-18 10:13:00,RB,空,开仓,10,30,205.0,,
2019-12-18 10:42:00,RB,多,平仓,10,30.0,205.0,,
2019-12-18 10:47:00,RB,空,开仓,10,30,211.0,,
2019-12-18 10:58:00,RB,多,平仓,10,30.0,210.0,300.0,87600.0
2019-12-18 14:51:00,RB,空,开仓,10,30,216.0,,
2019-12-18 15:00:00,RB,多,平仓,10,30.0,214.0,600.0,88200.0
2019-12-18 21:01:00,RB,多,开仓,10,30,210.0,,
2019-12-18 21:11:00,RB,空,平仓,10,30.0,213.0,900.0,89100.0
2019-12-18 22:58:00,RB,多,开仓,10,30,210.0,,
2019-12-19 09:23:00,RB,空,平仓,10,30.0,203.0,-2100.0,87000.0
2019-12-19 09:51:00,RB,空,开仓,10,30,208.0,,
2019-12-19 10:02:00,RB,多,平仓,10,30.0,206.0,600.0,87600.0
2019-12-19 13:32:00,RB,多,开仓,10,30,192.0,,
2019-12-19 13:42:00,RB,空,平仓,10,30.0,196.0,1200.0,88800.0
2019-12-19 13:59:00,RB,空,开仓,10,30,200.0,,
2019-12-19 14:09:00,RB,多,平仓,10,30.0,198.0,600.0,89400.0
2019-12-19 21:04:00,RB,空,开仓,10,30,202.0,,
2019-12-19 21:28:00,RB,多,平仓,10,30.0,210.0,-2400.0,87000.0
2019-12-20 13:31:00,RB,空,开仓,10,30,204.0,,
2019-12-20 14:02:00,RB,多,平仓,10,30.0,208.0,-1200.0,85800.0
2019-12-20 21:09:00,RB,多,开仓,10,30,207.0,,
2019-12-20 21:17:00,RB,空,平仓,10,30.0,210.0,900.0,86700.0
2019-12-23 13:36:00,RB,空,开仓,10,30,209.0,,
2019-12-23 13:41:00,RB,多,平仓,10,30.0,206.0,900.0,87600.0
2019-12-23 14:31:00,RB,空,开仓,10,30,208.0,,
2019-12-23 14:35:00,RB,多,平仓,10,30.0,204.0,1200.0,88800.0
2019-12-23 14:59:00,RB,多,开仓,10,30,201.0,,
2019-12-23 21:01:00,RB,空,平仓,10,30.0,205.0,1200.0,90000.0
2019-12-23 21:03:00,RB,多,开仓,10,30,200.0,,
2019-12-23 21:12:00,RB,空,平仓,10,30.0,201.0,300.0,90300.0
2019-12-24 09:37:00,RB,空,开仓,10,30,207.0,,
2019-12-24 09:42:00,RB,多,平仓,10,30.0,204.0,900.0,91200.0
2019-12-24 09:51:00,RB,空,开仓,10,30,210.0,,
2019-12-24 09:57:00,RB,多,平仓,10,30.0,207.0,900.0,92100.0
2019-12-24 10:37:00,RB,空,开仓,10,30,213.0,,
2019-12-24 10:47:00,RB,多,平仓,10,30.0,212.0,300.0,92400.0
2019-12-24 11:00:00,RB,多,开仓,10,30,205.0,,
2019-12-24 11:05:00,RB,空,平仓,10,30.0,209.0,1200.0,93600.0
2019-12-24 21:04:00,RB,多,开仓,10,30,205.0,,
2019-12-24 21:18:00,RB,空,平仓,10,30.0,206.0,300.0,93900.0
2019-12-25 09:01:00,RB,多,开仓,10,30,205.0,,
2019-12-25 09:09:00,RB,空,平仓,10,30.0,208.0,900.0,94800.0
2019-12-25 14:42:00,RB,空,开仓,10,30,214.0,,
2019-12-25 14:51:00,RB,多,平仓,10,30.0,213.0,300.0,95100.0
2019-12-26 09:10:00,RB,多,开仓,10,30,206.0,,
2019-12-26 09:16:00,RB,空,平仓,10,30.0,210.0,1200.0,96300.0
2019-12-26 09:34:00,RB,空,开仓,10,30,216.0,,
2019-12-26 09:43:00,RB,多,平仓,10,30.0,214.0,600.0,96900.0
2019-12-26 11:14:00,RB,空,开仓,10,30,221.0,,
2019-12-26 11:16:00,RB,多,平仓,10,30.0,217.0,1200.0,98100.0
2019-12-26 11:30:00,RB,多,开仓,10,30,213.0,,
2019-12-26 13:52:00,RB,空,平仓,10,30.0,210.0,-900.0,97200.0
2019-12-27 09:44:00,RB,空,开仓,10,30,212.0,,
2019-12-27 09:58:00,RB,多,平仓,10,30.0,212.0,,
2019-12-30 09:03:00,RB,空,开仓,10,30,225.0,,
2019-12-30 09:27:00,RB,多,平仓,10,30.0,235.0,-3000.0,94200.0
2019-12-30 10:03:00,RB,多,开仓,10,30,231.0,,
2019-12-30 10:07:00,RB,空,平仓,10,30.0,234.0,900.0,95100.0
2019-12-30 10:41:00,RB,空,开仓,10,30,239.0,,
2019-12-30 10:56:00,RB,多,平仓,10,30.0,238.0,300.0,95400.0
2019-12-30 13:39:00,RB,多,开仓,10,30,238.0,,
2019-12-30 13:57:00,RB,空,平仓,10,30.0,236.0,-600.0,94800.0
2019-12-30 21:02:00,RB,空,开仓,10,30,243.0,,
2019-12-30 21:20:00,RB,多,平仓,10,30.0,246.0,-900.0,93900.0
2019-12-30 22:07:00,RB,空,开仓,10,30,249.0,,
2019-12-30 22:11:00,RB,多,平仓,10,30.0,246.0,900.0,94800.0
2019-12-30 22:51:00,RB,多,开仓,10,30,239.0,,
2019-12-30 22:56:00,RB,空,平仓,10,30.0,242.0,900.0,95700.0
